denominator_00,cloudfront_00,webserver-elb_00,webserver_02,appserver-elb_00,appserver_01,rdsmysql_01,content-s3_00,webserver_09,appserver_00,rdsmysql_00,webserver_08,appserver_03,appserver_04,appserver_02,webserver_03,webserver_04,webserver_05,appserver_05,webserver_07,webserver_06,webserver_10,webserver_00,webserver_01,webserver_11
12.743625,12.693,20.2544,0,20.124,0,0,0.008333333,0,0.0205,0.00725,0.322,0,0.022,0,0,100.299,0,0.037,0.085,0,0,0,0.077,0
10.2056,10.1562,16.87633333,0,16.81,0.018,0.012,0.008,0,0,0.017,0,0,0,0.053,0,0,0.068,0.024,0,0,0,0.086,0,50.371
0.111,0.061285714,0.1145,0,0.0525,0,0.0055,0.0086,0.088,0,0,0,0,0.019,0.02,0,0,0,0,0,0,0.078,0,0,0
0.123285714,0.0835,0.108,0,0.045,0,0.005,0.008666667,0,0.023,0.009,0,0,0.019,0.013,0,0.091,0,0,0,0,0,0,0.073,0
0.1344,0.074333333,0.1225,0.079,0.0575,0,0.01,0.012,0,0.024,0.009,0,0.025,0,0,0,0,0.098,0,0,0,0,0,0,0
0.111428571,0.062,0.1215,0,0.0555,0,0,0.0084,0,0.02,0.005,0,0,0,0,0,0.095,0,0.018,0,0,0.076,0,0,0
0.173444444,0.123444444,0.133333333,0,0.0585,0.023,0.010333333,0.011,0.097,0.022,0.006333333,0,0.018,0.021,0.029,0,0,0,0,0,0.097,0.095,0,0,0.096
0.185142857,0.137428571,0.121666667,0,0.055666667,0.022,0.007,0.016,0,0.02,0.0058,0.084333333,0,0.021,0.0215,0,0,0,0,0.092,0.095,0,0,0,0.083
0.148555556,0.100666667,0.1228,0,0.06,0.029,0.008333333,0.0125,0,0.02,0.0105,0,0,0.03,0,0,0,0,0.0215,0.077,0,0.0885,0,0.104,0.088
23.984625,23.938,25.16075,0.091,0.05875,0,0.0075,0.008,0,0,0,0,0,0.023,0,0,0,0,0.021,0,0.093,0.085,0.087,0,0
23.59757143,23.51914286,0.91625,0,0.436,0,0.119,0.00775,1.026,0.021,0.006,0,0.367,0,0.691,0,0,0.289,0.016,0,0.242,0,0,0,0
0.152833333,0.105833333,0.116,0,0.05025,0,0.0055,0.008,0.082,0,0.0065,0,0.021,0.0215,0,0,0,0,0.02,0,0.075,0.08,0,0.091,0
0.142333333,0.097833333,0.124666667,0,0.056666667,0,0.006,0.014,0,0.021,0.005,0.091,0,0.02,0,0,0,0,0.022,0,0,0.089,0.092,0,0
0.1234,0.0768,0.1235,0.092,0.0585,0,0.0065,0.006333333,0,0,0,0,0,0.022,0,0,0,0,0.024,0,0,0,0,0.085,0
0.122285714,0.077714286,0.114333333,0.083,0.047333333,0.021,0.004,0.0095,0,0.012,0.005,0.061,0,0,0.019,0.081,0,0,0,0,0,0,0,0,0
0.253,0.1926,0.236,0,0.053666667,0.024,0.015,0.013,0,0,0.0085,0,0.0255,0,0,0.09,0,0,0,0,0.402,0,0,0.068,0
0.123,0.070111111,0.119333333,0,0.053,0,0.006,0.006833333,0.083,0,0.0065,0,0,0.015,0.022,0,0.094,0,0.021,0,0,0,0,0.084,0
0.193666667,0.149,0.114333333,0.082,0.053666667,0.02,0.006,0,0.08,0,0.0116,0,0,0.022,0.028666667,0.079,0.086,0.084,0,0,0,0.08,0,0,0
0.111666667,0.065333333,0.112666667,0,0.047333333,0.0195,0.005333333,0.009666667,0.088,0,0,0,0,0.014,0,0.074,0,0.076,0,0,0,0,0,0,0
0.1564,0.1088,0.128666667,0,0.05,0.019,0.005,0.012,0.098,0,0.0065,0.099,0.019,0,0.023,0.081,0,0,0,0,0,0,0,0,0
75.1785,75.12675,300.362,0,300.308,0,0,0.010666667,0,0,0,0,0,0,0,0,0,0,0,0,300.338,0,0,0,0
0.144666667,0.094,0.127,0,0.057333333,0,0.0145,0.007666667,0,0.022,0.006,0,0,0.034,0,0.079,0,0,0,0,0,0.103,0,0,0
0.0974,0.052,0.121,0,0.058,0.02,0.006,0.01075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0
0.15275,0.098,0.1145,0.085,0.05175,0.021,0.005,0.010666667,0,0.0215,0.012,0,0,0.02,0.068,0.082,0,0,0,0,0.083,0,0,0,0
0.103571429,0.074125,0.129666667,0,0.062,0,0.011,0.0092,0,0,0.0105,0,0.024,0,0.0275,0,0,0,0,0,0,0,0.087,0.094,0
0.086142857,0.048714286,0.0935,0,0.0435,0,0.007,0.0084,0,0,0.008,0,0.018,0.02,0,0,0,0,0,0,0,0.071,0.065,0,0
0.070142857,0.034142857,0.088,0,0.047,0,0,0.007,0,0,0.01,0,0,0.022,0,0,0,0.066,0,0,0,0,0,0,0
0.1055,0.0645,0.1175,0,0.054,0,0.008,0.0085,0,0.02,0,0,0.027,0,0,0.09,0,0.087,0,0,0,0,0,0,0
0.1295,0.0685,0.149,0,0.055,0,0.006,0.008,0,0,0,0,0,0,0,0.102,0,0,0.022,0,0,0,0,0,0
0.141625,0.0905,0.11875,0,0.056,0,0.0085,0.01075,0.087,0.021,0.0065,0,0,0,0.022,0.096,0,0,0.022,0,0,0,0,0.085,0.083
0.147285714,0.100428571,0.123,0,0.0565,0.023,0.008,0.007,0.086,0.023,0.006,0,0,0.0225,0,0.089,0.0895,0,0,0,0,0,0,0,0
121.35725,120.93225,120.8305,0,0,0,0,0,0,0,0,120.647,0,0,0,130.728,0,0,0,0,0,0,100.738,0,0
27.5378,27.2509,38.62828571,70.854,0.458818182,0.139,0.014333333,0.009666667,0,0.147,0.0186,11.409,0.042,0.062,0.091666667,0,0,0,0.053,0,0,55.927,11.139,50.826,0
0.0925,0.036555556,0.111,0,0.052,0,0,0.006875,0,0,0.007,0,0,0,0,0,0,0.084,0.021,0,0,0,0,0,0
0.13025,0.095888889,0.116,0,0.0536,0.027,0.006666667,0.01075,0,0.028,0.011,0,0,0.019,0.022,0.081,0,0,0,0,0.079,0.081,0.096,0.086,0
0.135888889,0.093666667,0.1176,0,0.0492,0.0215,0,0.0075,0.075,0.019,0.0082,0.079,0,0.023,0.023,0.079,0,0,0,0,0.078,0,0.078,0,0
0.117,0.07725,0.1025,0,0.05175,0.027,0.005,0.00875,0,0.021,0.008,0,0.018,0.017,0,0,0.068,0,0,0,0.084,0.078,0.074,0,0
0.19,0.145285714,0.114,0,0.053142857,0.02,0.0075,0,0,0,0.0098,0,0,0.022,0.027,0.084,0.083,0,0.021,0,0.0855,0,0.079,0.08,0.08
0.157666667,0.115,0.13,0.081,0.0625,0,0.01,0.008,0,0.024,0.007333333,0,0.021,0.022,0,0,0.107,0,0,0,0,0.124,0,0,0.084
0.2315,0.095,0.1265,0,0.061,0,0.0085,0.008,0,0,0,0,0,0,0,0,0.095,0.09,0.025,0,0,0,0,0,0
0.164285714,0.12,0.1188,0.09,0.0556,0,0.009,0.011,0.088,0.021333333,0.0075,0,0.024,0.024,0,0,0.083,0,0,0,0,0,0,0.093,0.08
0.128285714,0.083428571,0.126333333,0,0.059,0.0265,0.012,0.01,0,0.024,0.0095,0.109,0,0,0,0,0,0,0,0,0.096,0.08,0,0,0
11.25733333,11.20733333,33.51666667,0,0.0485,0.021,0.006,0.015666667,0,0,0.006,0,0,0,0,0,0,0,0.02,0,0,0,0.081,0,0.086
0.138714286,0.096,0.11375,0,0.0536,0.021,0.008,0.011333333,0,0,0.006,0,0.02,0,0.023,0,0,0,0.0235,0,0,0.096,0.079,0.08,0.077
0.186666667,0.137833333,0.1256,0,0.0538,0.019,0.007,0.01,0,0.021,0.005,0.0865,0.022,0.028,0,0,0.089,0,0,0,0.078,0,0,0.084,0
0.151875,0.1025,0.134,0,0.0595,0.024,0.005,0.0115,0.096,0,0.008666667,0,0,0.025,0.022,0,0.098,0,0.026,0,0,0.092,0,0,0.111
0.176,0.125285714,0.1292,0.0855,0.0638,0.025,0.033,0.0065,0,0,0.00875,0,0.038,0.022,0,0,0,0,0,0.1055,0,0,0,0,0.091
0.06575,0.02275,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0932,0.0486,0.116,0,0.056,0,0,0.00925,0,0,0.013,0,0,0,0.028,0,0,0,0,0.087,0,0,0,0,0
0.133125,0.085875,0.11175,0,0.05025,0,0.0055,0.008,0,0,0.0065,0.078,0,0.024,0.021,0,0,0.093,0.02,0.076,0,0.077,0,0,0
0.115444444,0.066666667,0.115,0,0.050666667,0,0.011,0.009333333,0,0,0.0075,0,0.02,0,0.026,0.091,0,0,0.023,0.082,0.083,0,0,0,0
0.146444444,0.096444444,0.1216,0.101,0.0576,0.027,0.009333333,0.00775,0,0,0.009,0,0,0.026,0.025666667,0,0,0,0,0.086,0,0.084,0,0.09,0
0.173285714,0.125714286,0.1308,0,0.0568,0.02,0.0075,0.0095,0,0.024,0.008333333,0.0955,0.022,0.024,0,0.093,0,0,0,0,0,0,0.089,0.087,0
0.129142857,0.08,0.116,0,0.053,0.019,0.0105,0.0095,0.081,0,0.005,0,0.024,0.028,0,0,0,0,0,0,0.083,0,0,0,0.087
0.161625,0.111375,0.1256,0,0.0562,0.021,0.007,0.008666667,0,0.025,0.009,0,0.028,0.024,0,0.094,0.0905,0,0.021,0,0.084,0,0,0,0.09
21.61842857,21.57171429,37.69375,0,37.6195,0.025,0,0.017,0,0.031,0.009,0,0,0,0,0,0,0,0.02,0,75.213,0.084,0.101,0,0
8.919375,8.87125,23.58066667,0,23.47466667,0,0,0.0092,0,0.015,0.0055,0,0,0.02,0,70.473,0,0,0,0,0,0.075,0,0.091,0
3.5555,3.507833333,5.2175,0.102,5.1265,0.021,0.009,0.007,0,0,0.0075,0,0,0.025,0.055666667,0,0.087,0,0.029,0.091,0,0,0,20.388,0
0.144625,0.09575,0.13425,0,0.06275,0.0415,0.026,0.0085,0.087,0,0.006,0,0.021,0.021,0,0,0,0,0,0.087,0,0.089,0,0.122,0
0.217833333,0.167833333,0.129166667,0,0.055666667,0.026,0.007333333,0,0.093,0.021,0.007,0,0.0205,0.021,0,0.083,0,0.09,0.028,0.091,0,0.106,0,0.098,0
0.1826,0.1317,0.121,0,0.05825,0,0.006,0.0085,0,0,0.0078,0,0.017,0.02125,0.021,0,0,0.0835,0.025,0.103,0.079,0,0.088,0.085,0.073
0.095428571,0.047857143,0.122,0,0.06,0,0.005,0.008666667,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0.093
10.1528,10.1078,20.1536,0,20.0874,0.022,0.0055,0.0102,0,100.178,0,0,0,0,0.0205,0,0.085,0.087,0.021,0,0,0,50.1665,0.09,0
0.142,0.0945,0.127,0,0.058,0.022,0.008333333,0.009,0,0,0.01,0.089,0,0.026,0,0,0,0.093,0.025,0,0,0,0,0.093,0
0.22825,0.17625,0.13625,0.0935,0.05675,0,0.008,0,0,0,0.0055,0,0.024,0.022,0.023,0.102,0,0,0.023,0,0,0,0,0,0.102
0.1248,0.0806,0.121,0,0.0505,0,0,0.01,0,0.02,0.005,0,0,0,0,0,0,0.086,0,0,0,0,0.084,0,0
0.094714286,0.046428571,0.125,0,0.048,0,0.006,0.008166667,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0
0.161333333,0.114166667,0.12125,0,0.054,0,0.0085,0.0145,0,0,0.0095,0,0,0.023666667,0,0,0,0,0.025,0,0,0.085666667,0.086,0,0
0.151166667,0.100833333,0.137,0,0.058333333,0.019,0.0055,0.007,0.099,0,0.005,0,0,0.022,0,0,0.099,0,0,0,0,0,0,0.091,0
0.1065,0.0555,0.111,0,0.055,0,0.007,0.009666667,0,0.022,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0
0.115222222,0.071333333,0.131,0.077,0.062666667,0.019,0.005,0.008833333,0,0.024,0.0075,0,0,0.022,0,0,0,0.1035,0,0,0,0,0,0,0
0.093125,0.043875,0.132,0,0.065,0.034,0.019,0.009142857,0,0,0,0,0,0,0,0,0.099,0,0,0,0,0,0,0,0
0.107714286,0.061142857,0.1125,0,0.0505,0.019,0.007,0.0106,0,0,0,0,0,0.024,0,0,0,0,0,0.088,0,0,0.07,0,0
0.1415,0.094125,0.12525,0.124,0.05675,0.02,0.00725,0.00875,0,0.027,0,0,0.021,0,0,0,0.087,0,0,0.084,0.081,0,0,0,0
0.1208,0.0724,0.115,0,0.0505,0,0.011,0.005333333,0,0,0.01,0,0,0.024,0,0.079,0,0,0.025,0,0,0.078,0,0,0
0.1424,0.0948,0.16,0,0.069,0,0.006,0.009,0,0.022,0.007,0,0.024,0,0,0,0,0,0,0,0,0.119,0,0.114,0
20.1646,20.117,50.219,0.089,50.1475,0.025,0,0.009333333,0,0,0.009,0,0,0,0,0,0,0,0,100.276,0,0,0,0,0
0.147,0.0998,0.120333333,0,0.055666667,0,0.007666667,0.0085,0.098,0.028,0.01,0,0,0.022,0.028,0,0,0,0.016,0,0,0,0,0.072,0.092
0.1288,0.0822,0.1225,0,0.0585,0,0.008,0.010666667,0.0895,0,0.009,0,0,0.025,0,0,0,0,0.024,0,0,0,0,0,0
0.139,0.090166667,0.121333333,0,0.053,0,0.005666667,0.008666667,0,0.023,0,0,0,0.021,0,0,0,0.081,0,0,0,0.088,0,0,0
0.2071,0.1092,0.128166667,0.109,0.058666667,0.023666667,0.008,0.00825,0.082,0.022,0.00775,0,0.026,0,0,0.096,0,0,0.023,0.088,0.092,0,0,0.084,0
0.112666667,0.06,0.1305,0,0.0535,0,0.0065,0.013285714,0,0,0,0,0.023,0,0,0.0925,0,0,0.018,0,0,0,0,0,0
11.33655556,11.29322222,0.122666667,0.081,0.048333333,0.022,0,0.006,0,0.0185,0.005333333,0.07,0,0,0.0155,0,0,0,0.019,0,0.0835,0,0.1025,0,0
10.23871429,10.186,0.403666667,0,0.249666667,0.182,0.022,0.0088,0,0,0.0115,0,0,0,0.04,0.43,0,0,0.186,0.134,0,0,0,0,0.366
0.101,0.0555,0.109,0,0.047,0,0.005,0.008666667,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0.077,0,0,0
0.12375,0.07675,0.122333333,0,0.056,0.023,0.007,0.0088,0,0,0.0065,0,0,0.02,0,0.091,0,0,0.024,0.08,0.09,0,0,0,0
0.1135,0.063666667,0.11,0.08,0.054,0,0.006,0.00625,0,0,0,0,0,0.022,0.02,0,0,0,0,0,0,0,0,0,0.081
0.1586,0.108,0.13,0.082,0.054666667,0,0.006,0.0085,0,0.022,0.008,0,0,0,0.021,0,0,0,0,0,0.09,0,0,0.083,0
0.1175,0.062625,0.133,0,0.0575,0,0.005,0.010333333,0,0,0.009,0,0.025,0,0.021,0,0,0.099,0,0.082,0,0,0,0,0
0.1972,0.1528,0.119,0,0.0516,0.02,0.006,0,0,0.021,0.007,0.086,0.023,0.024,0,0,0,0.087,0.02,0.088,0.081,0,0,0.085,0
0.097333333,0.0455,0.108,0,0.053,0,0,0.0078,0,0,0.005,0,0,0,0.02,0.081,0,0,0,0,0,0,0,0,0
0.120833333,0.072833333,0.1245,0.09,0.059,0,0.0075,0.00775,0,0.026,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.084,0
0.142166667,0.092333333,0.124333333,0,0.06,0,0.0075,0.008333333,0,0.023,0.012,0,0,0,0.029,0.089,0,0,0,0,0,0.094,0.087,0,0
0.11925,0.072625,0.115333333,0,0.054666667,0.024,0,0.0102,0,0,0.007333333,0,0.025,0.018,0,0,0,0,0,0,0.077,0,0.09,0,0.093
0.110666667,0.068,0.1185,0,0.0545,0.023,0.008,0.00975,0,0,0.008,0,0,0,0,0,0.084,0,0.029,0.083,0,0,0,0,0
100.216,100.1573333,300.33,0,300.257,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,300.296,0,0,0,0,0
0.166333333,0.121333333,0.12575,0,0.05625,0.022,0.006333333,0.011,0.091,0.02,0.009,0,0,0.022,0,0,0,0.086,0.027,0,0,0,0,0,0.095
20.22685714,20.17957143,28.2022,0.085,28.1288,0.022,0.008,0.0065,0,0,0.006,0,0,0.022,0,140.464,0,0,0.024,0,0.09,0.101,0,0.092,0
0.10325,0.05525,0.12,0,0.052,0,0.01,0.007,0,0,0.006,0,0,0,0.062,0,0,0.085,0,0,0,0,0,0,0
0.10225,0.05575,0.114,0,0.053,0,0,0.006333333,0,0,0.004,0,0,0.02,0,0,0,0,0,0,0,0.083,0,0,0
0.132875,0.088625,0.126,0,0.05625,0.021,0.007,0.00625,0,0.024,0.009,0,0,0,0,0,0.085,0.089,0.0245,0,0,0,0.086,0.086,0
0.159,0.114714286,0.1162,0,0.0534,0,0.007,0.009,0,0.022333333,0.005,0,0,0,0.0225,0,0.0875,0,0,0,0.08,0,0,0.0795,0
0.162166667,0.1125,0.12125,0,0.0605,0.028,0.008,0.0095,0,0,0.0155,0,0,0.032,0.02,0,0.0915,0.091,0.026,0,0,0.091,0,0,0
0.190888889,0.133333333,0.232,0.098,0.1535,0,0.008,0.0092,0,0.021,0.006,0,0.02,0,0.026,0,0.085,0,0,0.093,0,0.498,0,0,0
35.85166667,35.782,107.252,0,0,0,0,0.008,70.454,0,0,0,0,0,0,0,0,0,0,0,0,0,100.579,150.511,0
0.107,0.062714286,0.1275,0.098,0.1746,0.036,0.0155,0.0076,0,0.02,0.008,0,0,0.024,0,0,0.085,0,0.186,0,0,0,0,0,0
0.175888889,0.126,0.121142857,0.09,0.057428571,0.025,0.00975,0.0065,0,0.0245,0.007666667,0.0885,0.025,0,0.026,0,0.082,0.092,0.022,0,0.084,0,0,0,0
0.163428571,0.115,0.118,0,0.0552,0,0.006,0.0065,0,0.03,0.01,0.09,0.021,0.024,0.0245,0,0.086,0.087,0,0,0,0.09,0.083,0,0
0.185,0.141571429,0.1215,0,0.052333333,0,0.006,0.016,0,0.014,0,0.098,0.021,0.024,0.021,0,0,0.093,0,0,0,0.08,0.083,0.083,0.098
0.10225,0.0575,0.113,0,0.058,0,0,0.010666667,0,0,0.014,0,0.029,0,0,0,0,0.087,0,0,0,0,0,0,0
0.094333333,0.047166667,0.109,0,0.049,0,0,0.0092,0,0,0.005,0,0.02,0,0,0,0,0.081,0,0,0,0,0,0,0
0.148857143,0.102428571,0.12425,0,0.0575,0,0.0085,0.008666667,0,0.021,0.0065,0,0,0.025,0,0,0.085,0,0.023,0,0,0.079,0,0.095,0.09
0.129666667,0.078,0.133333333,0,0.058666667,0,0.006,0.0125,0.117,0,0.009,0.085,0.025,0.023,0,0,0,0,0.02,0,0,0,0,0,0.093
0.18,0.134166667,0.1186,0,0.056,0.023,0.008,0.008,0.077,0,0.007666667,0,0,0.0235,0.024,0,0,0.093,0.026,0.097,0,0,0,0.0885,0
0.1016,0.0482,0.11,0,0.051,0,0,0.0075,0,0.024,0.009,0,0,0,0,0,0,0,0,0,0.079,0,0,0,0
0.16,0.112666667,0.118,0,0.059,0,0.007,0.012,0,0.022,0.006,0,0.016,0,0,0,0.075,0,0,0,0,0,0,0,0.097
0.1468,0.0976,0.115666667,0,0.052333333,0.025,0,0.0095,0,0,0.007666667,0,0,0.024,0.013,0.088,0,0,0,0.086,0.075,0,0,0,0
14.41885714,14.372,50.202,0,0.053,0.026,0.011,0.0082,0,0,0,0,0,0,0,0,0,0.085,0,0,0,0,0,0,0
0.1032,0.0594,0.142,0,0.073,0,0,0.0105,0,0,0.006,0,0,0,0.0215,0,0,0,0,0.108,0,0.106,0,0,0
0.0985,0.042375,0.117,0.084,0.053,0,0.007,0.008857143,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.180166667,0.129333333,0.1164,0,0.054,0.022,0.008333333,0.006,0,0,0.0065,0,0,0.023,0.021,0.084,0.086,0.086,0,0.073,0,0,0,0.088,0
0.190666667,0.144333333,0.113333333,0,0.048,0.018,0,0,0,0.02,0.007666667,0,0,0,0,0.078,0.094,0,0.024,0,0,0,0,0.067,0
0.101285714,0.047285714,0.133,0,0.061,0.031,0.015,0.007833333,0,0,0,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103,0.059,0.11,0,0.047,0.022,0.0085,0.0076,0,0,0,0,0,0,0,0,0,0,0.016,0.081,0,0,0.084,0,0
0.1363,0.0889,0.117,0,0.0552,0,0.01,0.0088,0.092,0.024,0.0065,0.081,0.02,0.0235,0.019,0,0.079,0,0,0,0.083,0,0,0,0.092
0.135142857,0.100166667,0.131,0,0.056333333,0.021,0.018,0.010333333,0,0.019,0.0055,0,0.035,0,0,0,0,0,0,0.085,0,0,0,0.087,0.096
0.09,0.040444444,0.119,0.086,0.05,0,0.006,0.00975,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
0.128714286,0.079428571,0.113333333,0,0.053666667,0,0.006,0.011,0,0.019,0.007,0,0,0.02,0,0,0,0,0.023,0.084,0,0,0.085,0,0.08
21.57071429,21.524,75.227,0,75.1645,0.021,0,0.0112,0,0,0.005,0,0,0,0,0,0,150.302,0,0,0,0.088,0,0,0
0.07275,0.02875,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158285714,0.105142857,0.122,0,0.05425,0.022,0.007,0.01,0,0.023,0.010666667,0,0.025,0,0.053,0,0.086,0.08,0,0,0.084,0,0,0,0.1
0.118666667,0.074666667,0.137,0,0.058,0.022,0,0.009,0,0,0.006,0,0,0,0,0,0,0.094,0,0,0,0,0,0,0
0.144333333,0.098,0.115,0,0.0522,0.0215,0.006,0.00875,0,0,0.005,0.088,0.021,0.02,0.021,0.084,0,0,0,0,0.082,0,0,0.079,0
0.121666667,0.071,0.121,0.086,0.054,0,0.008,0.0085,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120166667,0.078166667,0.096666667,0,0.045333333,0.022,0.007,0.012333333,0.0635,0.02,0.005,0,0.017,0,0,0.082,0,0,0,0,0,0,0,0,0
30.28128571,30.23314286,42.272,0.09,42.1876,0,0.0055,0.006,0,0.02,0,0,0,50.209,0,25.2275,60.345,0,53.46766667,0,0,0,0,0,100.25
1.8715,1.821,3.566333333,0,3.463333333,0,0.01,0.006666667,0,0.021,0.006,0,0.025,0,10.251,10.377,0,0,0,0,0,0.088,0.08,0,0
0.165,0.11875,0.116333333,0,0.050333333,0,0.006,0.005,0,0,0.008,0.086,0,0,0.022,0.077,0,0,0.023,0,0,0,0,0.082,0
0.097,0.0502,0.109,0,0.056,0,0,0.0065,0,0,0.01,0,0,0,0,0.083,0,0,0.024,0,0,0,0,0,0
0.071,0.027,0,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.146,0.107666667,0.11775,0,0.0515,0,0,0.008,0,0,0.007,0.078,0.019,0,0.022,0,0.093,0,0.0225,0,0,0,0.077,0,0.083
0.177875,0.116,0.31,0.481,0.244,0.084,0.021,0.008166667,0,0.021,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
0.172888889,0.125777778,0.119142857,0.0885,0.052285714,0.021,0.006333333,0.009,0,0.021,0.006,0,0.022,0.021,0.022,0.079,0,0.089,0,0,0.089,0,0,0,0.1
0.11825,0.070625,0.109666667,0,0.050333333,0,0.008,0.01,0,0,0.0085,0,0.016,0,0.024,0,0,0.082,0.023,0,0,0,0.098,0,0.068
0.153375,0.109,0.1194,0,0.0574,0,0.008,0.011,0,0.0235,0.005,0.098,0,0.023,0,0,0,0,0.021,0.09,0,0.082,0.087,0.076,0
0.147333333,0.106,0.11525,0,0.05225,0.023,0.006,0.006,0,0,0.005,0,0,0.021,0.014,0.072,0,0,0,0.088,0.086,0,0.095,0,0
0.098,0.053625,0.102,0,0.0465,0.016,0.005,0.008333333,0,0,0.009,0,0,0.024,0,0,0.075,0,0,0,0.072,0,0,0,0
0.1456,0.0988,0.113333333,0,0.049666667,0,0.006,0.0115,0.083,0.023,0.009,0,0.02,0,0.021,0,0,0,0,0,0,0.08,0,0,0
0.1672,0.122,0.112,0,0.05175,0.027,0.008333333,0.013,0.083,0.0215,0.005,0,0,0,0.023,0,0.079,0,0,0,0.081,0.079,0,0,0
0.257571429,0.147142857,0.20025,0,0.0585,0.022333333,0.0055,0.010666667,0.087,0,0.008,0,0,0,0.022,0,0,0,0,0,0.098,0.106,0,0,0.084
0.161,0.113875,0.1282,0.101,0.0596,0.022,0.007,0.01,0,0.024,0.006,0,0.021,0,0.022,0.095,0,0,0,0,0.102,0.084,0,0.086,0
0.1642,0.1146,0.134,0,0.065,0.0245,0.005,0.006,0,0.022,0.0085,0.09,0,0,0,0,0,0,0,0,0,0.108,0.108,0,0
32.80925,32.74825,43.6105,0.087,43.54183333,0.022,0.005,0.0075,45.2525,0,0.0075,0,0,0,0.0235,0.087,0,0,0,0,0,70.462,0,100.304,0
0.181888889,0.130777778,0.2195,0,0.1265,0.02,0.0155,0.008,0.472,0,0.009333333,0,0,0,0.023,0.096,0,0,0.059,0,0.096,0.078,0,0,0
0.099714286,0.055142857,0.1045,0,0.042,0,0.004,0.0068,0,0,0.006,0,0,0,0.0165,0,0,0.082,0,0,0.066,0,0,0,0
0.194,0.145285714,0.127333333,0.094,0.052166667,0.023,0.0058,0.013,0.088,0.02,0.006,0.09,0.019,0.015,0,0,0,0,0.0225,0,0.088,0.074,0,0.079,0
40.40883333,40.34033333,0,0,0,0,0,0.011333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.139166667,0.0925,0.249833333,0,0.132666667,0,0.0065,0.009666667,0,0.115,0.01225,0,0.053,0.024,0,0.092,0.18,0.085,0.0185,0,0,0,0.343,0.269,0
0.2205,0.133,0.1528,0,0.073,0,0.007333333,0.007,0,0,0.0105,0.141,0.023,0.024,0.032,0,0,0.111,0.026,0,0,0.092,0,0,0.091
0.146,0.095,0.12525,0,0.055,0,0.006,0.011,0,0,0.008666667,0.082,0.021,0.026,0,0,0,0,0.025,0.097,0,0,0.0845,0,0
0.146,0.096166667,0.121,0,0.055333333,0,0,0.013666667,0.078,0,0.009,0,0.026,0,0,0,0,0,0.025,0,0,0.097,0.09,0,0
0.148,0.1032,0.123333333,0,0.054333333,0,0.005,0.0085,0,0.025,0.008,0,0,0.0205,0,0,0,0.0835,0,0.092,0,0,0,0,0
0.201142857,0.152571429,0.130666667,0,0.057666667,0.016,0.006666667,0.008,0,0.023,0.006,0.094,0,0.023,0.023,0.092,0,0,0.026,0,0.097,0,0,0.096,0.103
0.184111111,0.130666667,0.1375,0,0.058333333,0.02275,0.007333333,0.013,0,0,0.008,0.09,0.03,0.023,0,0.103,0,0.095,0,0.104,0,0.112,0,0.09,0
0.211857143,0.163142857,0.124714286,0,0.057142857,0.023,0.008,0,0,0.021,0.0076,0,0.03,0,0.025,0,0,0.097,0.023,0,0,0.081,0.084,0.1005,0.097
0.137833333,0.091,0.122333333,0,0.061,0.024,0,0.008666667,0,0,0.013,0.085,0,0.042,0,0,0,0,0.023,0,0.086,0,0,0,0.099
0.1464,0.1018,0.116666667,0,0.052333333,0.02,0.005,0.011,0,0,0.005,0,0.02,0,0,0.08,0.0855,0,0,0,0,0,0,0,0
0.096333333,0.0455,0.109,0,0.053,0.02,0,0.008,0,0,0.005,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13175,0.08425,0.11175,0,0.0505,0.023,0.0065,0.00775,0.079,0,0.01,0,0.025,0.021,0,0,0.082,0,0,0,0.076,0,0,0.082,0
33.54177778,33.48666667,50.177,0,50.101,0.022,0.0095,0.011,0,0.025,0.007,0,0.024,0.024,0.02,0,0,0,0,0.079,0.094,0,0.092,300.414,0.085
0.150666667,0.106666667,0.1135,0.0835,0.056,0,0.005,0.01,0,0,0.008,0,0,0.022,0.022,0,0,0,0,0,0,0,0,0,0
8.001888889,8.92625,11.85683333,0,11.78933333,0,0.006666667,0.01,0,0.019,0.005,0.07,0.022,0.019,0.02,0.091,0,0.088,0,0,0.093,70.509,0,0.09,0
